Alabama A & M University,29400.0
Hofstra University,45300.0
Houghton College,36300.0
Iona College,44000.0
Ithaca College,40900.0
The Juilliard School,33600.0
Keuka College,36700.0
LIM College,38200.0
Le Moyne College,43200.0
LIU Brooklyn,40300.0
LIU Post,45100.0
LIU Hudson at Rockland,45100.0
LIU Brentwood,45100.0
Manhattan College,52300.0
Manhattan School of Music,27800.0
Manhattanville College,40400.0
Marist College,43200.0
Medaille College,36800.0
Mercy College,34600.0
Molloy College,54200.0
Monroe College,28700.0
Mount Saint Mary College,41200.0
College of Mount Saint Vincent,43500.0
Nazareth College,39800.0
The College of New Rochelle,36200.0
The New School,40000.0
New York University,52300.0
Niagara University,36100.0
New York Institute of Technology,43300.0
New York School of Interior Design,55800.0
Nyack College,40500.0
Pace University-New York,51200.0
Polytechnic Institute of New York University,55500.0
Pratt Institute-Main,36900.0
Rabbinical College of Ch'san Sofer New York,22900.0
Rensselaer Polytechnic Institute,60900.0
Roberts Wesleyan College,39500.0
Rochester Institute of Technology,45400.0
University of Rochester,44900.0
The Sage Colleges,35400.0
St Bonaventure University,39800.0
St Francis College,43600.0
St Lawrence University,40600.0
The College of Saint Rose,36900.0
St Thomas Aquinas College,42100.0
Sarah Lawrence College,30100.0
Siena College,47000.0
Skidmore College,38400.0
Saint Joseph's College-New York,48900.0
Saint John Fisher College,37900.0
St John's University-New York,48000.0
SUNY at Albany,42900.0
SUNY at Binghamton,48700.0
University at Buffalo,42400.0
Stony Brook University,46400.0
SUNY College of Environmental Science and Forestry,37800.0
SUNY Institute of Technology at Utica-Rome,43600.0
SUNY College at Brockport,35700.0
Buffalo State SUNY,33100.0
SUNY College at Cortland,37800.0
SUNY at Fredonia,34600.0
SUNY College at Geneseo,41200.0
State University of New York at New Paltz,36200.0
SUNY Oneonta,35900.0
SUNY College at Oswego,35800.0
SUNY College at Potsdam,31800.0
SUNY at Purchase College,30500.0
SUNY College of Optometry,80200.0
SUNY College at Old Westbury,36700.0
SUNY College at Plattsburgh,36200.0
SUNY Downstate Medical Center,71600.0
SUNY Empire State College,38300.0
SUNY Maritime College,59600.0
Upstate Medical University,67200.0
Swedish Institute a College of Health Sciences,33900.0
Syracuse University,45600.0
Touro College,31400.0
United States Merchant Marine Academy,66800.0
Utica College,37900.0
School of Visual Arts,34800.0
Wagner College,47600.0
Yeshiva of Nitra Rabbinical College,25000.0
Yeshiva University,47900.0
Yeshivath Viznitz,14600.0
Appalachian State University,34600.0
Barton College,34400.0
Campbell University,44700.0
Catawba College,37300.0
Chowan University,31000.0
Duke University,63200.0
East Carolina University,37800.0
Elizabeth City State University,28500.0
Elon University,41000.0
Fayetteville State University,29600.0
Gardner-Webb University,36200.0
Greensboro College,33500.0
High Point University,39600.0
Laurel University,41100.0
Lenoir-Rhyne University,36600.0
Mars Hill University,30800.0
Meredith College,36500.0
Methodist University,35600.0
Montreat College,43800.0
North Carolina A & T State University,33600.0
University of North Carolina at Asheville,30900.0
University of North Carolina at Chapel Hill,46800.0
University of North Carolina at Charlotte,39200.0
University of North Carolina at Greensboro,34900.0
North Carolina Central University,30600.0
University of North Carolina School of the Arts,28300.0
North Carolina State University at Raleigh,43800.0
University of North Carolina Wilmington,37800.0
University of North Carolina at Pembroke,30800.0
Pfeiffer University,36500.0
Piedmont International University,27800.0
Queens University of Charlotte,41300.0
Salem College,32700.0
Shaw University,29200.0
Wake Forest University,52900.0
Warren Wilson College,24200.0
Wingate University,34900.0
Winston-Salem State University,32200.0
Western Carolina University,34800.0
University of Jamestown,33800.0
University of Mary,39300.0
Minot State University,31900.0
University of North Dakota,41600.0
North Dakota State University-Main Campus,42200.0
Valley City State University,31600.0
University of Akron Main Campus,32300.0
Art Academy of Cincinnati,25800.0
Ashland University,36700.0
Baldwin Wallace University,39800.0
Bluffton University,36100.0
Bowling Green State University-Main Campus,35900.0
Capital University,37600.0
Case Western Reserve University,58100.0
Cedarville University,37200.0
Central State University,25600.0
Cincinnati Christian University,27700.0
University of Cincinnati-Main Campus,38400.0
University of Cincinnati-Clermont College,38400.0
University of Cincinnati-Blue Ash College,38400.0
Ohio Christian University,29500.0
Cleveland State University,36600.0
Columbus College of Art and Design,27300.0
University of Dayton,46100.0
Defiance College,34000.0
The University of Findlay,39200.0
Franklin University,48300.0
Heidelberg University,36300.0
Hiram College,38300.0
John Carroll University,43200.0
Kent State University at Kent,32300.0
Kettering College,59400.0
Lake Erie College,32900.0
Lourdes University,35900.0
Malone University,37900.0
Marietta College,36900.0
Miami University-Hamilton,41400.0
Miami University-Middletown,41400.0
Miami University-Oxford,41400.0
Mount Carmel College of Nursing,53600.0
University of Mount Union,35800.0
Mount Vernon Nazarene University,41800.0
College of Mount St Joseph,39800.0
Muskingum University,32900.0
Notre Dame College,36300.0
University of Northwestern Ohio,34900.0
Oberlin College,30100.0
Ohio Dominican University,41000.0
Ohio Northern University,54500.0
Ohio State University-Main Campus,38600.0
Ohio University-Main Campus,34900.0
Otterbein University,36400.0
University of Rio Grande,29500.0
Shawnee State University,29500.0
Franciscan University of Steubenville,33400.0
Tiffin University,34600.0
University of Toledo,37200.0
Union Institute & University,54200.0
Urbana University,34600.0
Ursuline College,43400.0
Walsh University,36600.0
Wilberforce University,33500.0
Wilmington College,34900.0
Wright State University-Main Campus,35400.0
Wright State University-Lake Campus,35400.0
Xavier University,43100.0
Youngstown State University,31800.0
Oklahoma Wesleyan University,42100.0
Southern Nazarene University,43300.0
Cameron University,31000.0
University of Central Oklahoma,35600.0
East Central University,31100.0
Hillsdale Free Will Baptist College,27800.0
Langston University,27800.0
Northeastern State University,32100.0
Northwestern Oklahoma State University,32400.0
Oklahoma Christian University,33500.0
University of Oklahoma-Health Sciences Center,58600.0
Oklahoma State University-Main Campus,38900.0
Oklahoma Baptist University,31100.0
Oklahoma City University,37400.0
University of Oklahoma-Norman Campus,41100.0
Oral Roberts University,31600.0
Saint Gregory's University,31700.0
Southeastern Oklahoma State University,32200.0
Southwestern Oklahoma State University,37300.0
University of Tulsa,39100.0
Concordia University-Portland,42000.0
Eastern Oregon University,33000.0
George Fox University,41400.0
Lewis & Clark College,34800.0
Marylhurst University,38300.0
Multnomah University,30800.0
Northwest Christian University,35400.0
Oregon Health & Science University,69800.0
Oregon Institute of Technology,44800.0
Oregon State University,40900.0
University of Oregon,37500.0
Pacific Northwest College of Art,24100.0
Pacific University,38100.0
Portland State University,39000.0
University of Portland,44200.0
Reed College,28800.0
Southern Oregon University,32800.0
Warner Pacific College,32900.0
Corban University,34800.0
Willamette University,37200.0
Western Oregon University,34700.0
University of Western States,45300.0
Albright College,41900.0
DeSales University,44300.0
Alvernia University,39100.0
Baptist Bible College & Seminary of Pennsylvania,27900.0
Arcadia University,41300.0
Bloomsburg University of Pennsylvania,38400.0
Bryn Mawr College,40100.0
Bucknell University,55200.0
Cabrini College,40100.0
California University of Pennsylvania,31200.0
Carlow University,37000.0
Carnegie Mellon University,60700.0
Cedar Crest College,38900.0
Chatham University,30800.0
Chestnut Hill College,41900.0
Cheyney University of Pennsylvania,26800.0
Clarion University of Pennsylvania,31700.0
Delaware Valley College,38600.0
The Dickinson School of Law of the Pennsylvania State University,40900.0
Drexel University,49200.0
Duquesne University,50100.0
East Stroudsburg University of Pennsylvania,37000.0
Eastern University,44100.0
Edinboro University of Pennsylvania,30300.0
Elizabethtown College,42300.0
Gannon University,40200.0
Geneva College,35800.0
Gwynedd Mercy University,51700.0
Holy Family University,43000.0
Immaculata University,49800.0
Indiana University of Pennsylvania-Main Campus,32100.0
Juniata College,38300.0
Keystone College,28600.0
King's College,42300.0
Kutztown University of Pennsylvania,36000.0
La Roche College,33300.0
La Salle University,46300.0
Lancaster Bible College,29400.0
Lebanon Valley College,38700.0
Lehigh University,59700.0
Lincoln University of Pennsylvania,29100.0
Lock Haven University,33900.0
Mansfield University of Pennsylvania,33300.0
Marywood University,36300.0
Mercyhurst University,34300.0
Messiah College,37100.0
Millersville University of Pennsylvania,36700.0
Misericordia University,44900.0
Moore College of Art and Design,32100.0
Moravian College,41400.0
Mount Aloysius College,33100.0
Neumann University,41000.0
Salus University,79100.0
Pennsylvania State University-Penn State Erie-Behrend College,40900.0
Pennsylvania State University-Penn State Great Valley,40900.0
Pennsylvania State University-College of Medicine,40900.0
Pennsylvania State University-Penn State Lehigh Valley,40900.0
Pennsylvania State University-Penn State Berks,40900.0
Pennsylvania State University-Penn State Harrisburg,40900.0
Pennsylvania State University-Main Campus,40900.0
Pennsylvania State University-Penn State Abington,40900.0
Pennsylvania State University-Penn State York,40900.0
University of Pennsylvania,75800.0
Philadelphia University,42400.0
The University of the Arts,28000.0
Cairn University-Langhorne,30900.0
University of the Sciences,84000.0
University of Pittsburgh-Pittsburgh Campus,42500.0
Point Park University,33600.0
Robert Morris University,38200.0
Rosemont College,44300.0
Saint Francis University,44600.0
Saint Joseph's University,48400.0
Saint Vincent College,36100.0
Saint Vincent Seminary,36100.0
University of Scranton,46000.0
Seton Hill University,35600.0
Shippensburg University of Pennsylvania,38100.0
Slippery Rock University of Pennsylvania,33100.0
Temple University,41500.0
Thomas Jefferson University,66300.0
Valley Forge Christian College,27100.0
Villanova University,57700.0
Waynesburg University,38100.0
West Chester University of Pennsylvania,40100.0
Westminster College,37200.0
Widener University-Main Campus,44300.0
Wilkes University,46800.0
Wilson College,29700.0
York College Pennsylvania,40900.0
Brown University,53800.0
Bryant University,51100.0
Johnson & Wales University-Providence,33700.0
New England Institute of Technology,38200.0
Providence College,48600.0
Rhode Island College,35200.0
University of Rhode Island,43400.0
Rhode Island School of Design,35100.0
Roger Williams University,41300.0
Salve Regina University,42400.0
Anderson University,29800.0
Charleston Southern University,34000.0
Southern Wesleyan University,44200.0
College of Charleston,35000.0
Citadel Military College of South Carolina,42100.0
Claflin University,26900.0
Clemson University,43800.0
Columbia International University,27700.0
Columbia College,30200.0
Converse College,29600.0
Erskine College,33600.0
Francis Marion University,30000.0
Furman University,35400.0
Lander University,30400.0
Medical University of South Carolina,75400.0
North Greenville University,29200.0
University of South Carolina-Aiken,34400.0
University of South Carolina-Columbia,40500.0
Coastal Carolina University,33200.0
South Carolina State University,29300.0
University of South Carolina-Upstate,32900.0
Winthrop University,32600.0
Augustana College,37300.0
Black Hills State University,29900.0
Dakota State University,34200.0
Dakota Wesleyan University,31500.0
Mount Marty College,33100.0
National American University-Rapid City,39200.0
Northern State University,29300.0
Oglala Lakota College,20000.0
South Dakota School of Mines and Technology,45400.0
South Dakota State University,38900.0
Sinte Gleska University,17600.0
University of Sioux Falls,36300.0
University of South Dakota,38100.0
Austin Peay State University,32000.0
Belmont University,36000.0
Bethel University,36600.0
Bryan College-Dayton,30100.0
Carson-Newman University,32000.0
Christian Brothers University,45600.0
Cumberland University,35000.0
Lipscomb University,35800.0
East Tennessee State University,30900.0
Fisk University,29000.0
Freed-Hardeman University,30800.0
Johnson University,28800.0
King University,31100.0
South College,25700.0
Lee University,30300.0
Lincoln Memorial University,34800.0
Memphis College of Art,22800.0
University of Memphis,34800.0
Middle Tennessee State University,33800.0
Milligan College,34200.0
Rhodes College,39700.0
Sewanee-The University of the South,37800.0
Southern Adventist University,34300.0
Southern College of Optometry,82000.0
The University of Tennessee-Chattanooga,34900.0
The University of Tennessee-Knoxville,42000.0
The University of Tennessee-Martin,31100.0
Tennessee State University,34500.0
Tennessee Technological University,36500.0
Tennessee Temple University,26700.0
Trevecca Nazarene University,40500.0
Tusculum College,43500.0
Union University,37200.0
Vanderbilt University,53600.0
Abilene Christian University,36200.0
Angelo State University,33900.0
Arlington Baptist College,29000.0
Austin College,38300.0
Baylor University,42200.0
Concordia University-Texas,37300.0
Texas A & M University-Corpus Christi,37200.0
Dallas Baptist University,40200.0
Dallas Christian College,35300.0
University of Dallas,38800.0
East Texas Baptist University,31400.0
Texas A & M University-Texarkana,32400.0
Texas A & M University-Commerce,34700.0
South University-The Art Institute of Dallas,33400.0
Hardin-Simmons University,34600.0
Houston Baptist University,40800.0
University of Houston-Clear Lake,42400.0
University of Houston-Downtown,35600.0
University of Houston-Victoria,37800.0
University of Houston,42700.0
Howard Payne University,30700.0
Huston-Tillotson University,29200.0
University of the Incarnate Word,39500.0
Lamar University,35700.0
Texas A & M International University,39000.0
LeTourneau University,53600.0
Lubbock Christian University,36500.0
University of Mary Hardin-Baylor,36700.0
Midwestern State University,36100.0
University of North Texas,38300.0
Northwood University-Texas,43700.0
Our Lady of the Lake University,35500.0
The University of Texas-Pan American,33600.0
The University of Texas at Brownsville,29800.0
Prairie View A & M University,30200.0
Rice University,55300.0
Saint Edward's University,44000.0
University of St Thomas,41100.0
Sam Houston State University,37100.0
Schreiner University,31000.0
St Mary's University,38800.0
Southern Methodist University,47500.0
Southwestern Assemblies of God University,31300.0
Stephen F Austin State University,35200.0
Texas State University,39400.0
Southwestern Adventist University,35600.0
Sul Ross State University,31500.0
Tarleton State University,37300.0
University of Texas Southwestern Medical Center,63400.0
The University of Texas Health Science Center at San Antonio,67800.0
The University of Texas Medical Branch,67900.0
Texas A & M University-Kingsville,32700.0
Texas A & M University-College Station,48500.0
The University of Texas at Arlington,42900.0
The University of Texas at Austin,46300.0
The University of Texas at Dallas,46500.0
The University of Texas at El Paso,34700.0
The University of Texas at Tyler,42000.0
Texas Christian University,46100.0
Texas Lutheran University,37300.0
The University of Texas of the Permian Basin,38200.0
The University of Texas at San Antonio,38000.0
Texas Southern University,31800.0
Texas Tech University,41000.0
Texas Wesleyan University,37500.0
Texas Woman's University,41900.0
Trinity University,42300.0
The University of Texas Health Science Center at Houston,69700.0
Texas Tech University Health Sciences Center,68300.0
Wayland Baptist University,39800.0
West Texas A & M University,35700.0
Brigham Young University-Provo,45100.0
Brigham Young University-Hawaii,33700.0
Broadview University-West Jordan,31400.0
Southern Utah University,33300.0
Utah State University,36000.0
Utah Valley University,37200.0
University of Utah,45800.0
Weber State University,38200.0
Westminster College,41100.0
Bennington College,29200.0
Burlington College,24200.0
Castleton State College,32100.0
Champlain College,35400.0
Goddard College,22200.0
Green Mountain College,27400.0
Johnson State College,28400.0
Lyndon State College,30200.0
Middlebury College,45600.0
Norwich University,37500.0
Saint Michael's College,35800.0
College of St Joseph,31400.0
University of Vermont,38700.0
Averett University,40900.0
College of William and Mary,47800.0
Christopher Newport University,35800.0
Jefferson College of Health Sciences,48600.0
Emory & Henry College,34100.0
Eastern Mennonite University,35900.0
George Mason University,49600.0
Hampton University,39700.0
Hollins University,30300.0
James Madison University,46700.0
Liberty University,33900.0
Longwood University,40300.0
Lynchburg College,39200.0
Mary Baldwin College,34100.0
University of Mary Washington,43300.0
Marymount University,44700.0
American National University,22400.0
Norfolk State University,30500.0
Old Dominion University,40100.0
Radford University,37800.0
Randolph College,33600.0
University of Richmond,52500.0
Shenandoah University,40400.0
Sweet Briar College,33400.0
Virginia Polytechnic Institute and State University,49200.0
Virginia Commonwealth University,37900.0
University of Virginia-Main Campus,54300.0
Virginia State University,29900.0
Virginia Union University,28000.0
Washington and Lee University,60000.0
Central Washington University,39300.0
City University of Seattle,49200.0
Cornish College of the Arts,27100.0
Eastern Washington University,36900.0
The Evergreen State College,29000.0
Gonzaga University,40500.0
Heritage University,32100.0
Bastyr University,32000.0
Northwest University,35500.0
Pacific Lutheran University,39800.0
University of Puget Sound,42200.0
Saint Martin's University,41100.0
Seattle Pacific University,39700.0
Seattle University,47500.0
Walla Walla University,39700.0
Washington State University,42700.0
University of Washington-Seattle Campus,44900.0
Western Washington University,36900.0
Whitworth University,36300.0
Alderson Broaddus University,40400.0
Appalachian Bible College,24900.0
Bethany College,33100.0
University of Charleston,35700.0
Concord University,27800.0
Fairmont State University,29300.0
Marshall University,32000.0
Ohio Valley University,31100.0
Salem International University,27500.0
Shepherd University,35400.0
West Virginia State University,28200.0
West Liberty University,30000.0
West Virginia Wesleyan College,33700.0
West Virginia University,39200.0
Wheeling Jesuit University,42100.0
Alverno College,37500.0
Madison Area Technical College,33600.0
Bellin College,53800.0
Cardinal Stritch University,50600.0
Carroll University,38900.0
Carthage College,36800.0
Concordia University-Wisconsin,43500.0
Edgewood College,36500.0
Lakeland College,37100.0
Maranatha Baptist University,26900.0
Marian University,39600.0
Marquette University,48400.0
Milwaukee School of Engineering,53800.0
Mount Mary University,36200.0
Saint Norbert College,39600.0
Silver Lake College of the Holy Family,39600.0
Viterbo University,38000.0
University of Wisconsin-Whitewater,37800.0
University of Wisconsin-Eau Claire,38700.0
University of Wisconsin-Green Bay,36800.0
University of Wisconsin-La Crosse,38700.0
Wisconsin Lutheran College,30700.0
University of Wisconsin-Oshkosh,37100.0
University of Wisconsin-Parkside,36100.0
Herzing University-Madison,38800.0
University of Wisconsin-Stout,38900.0
University of Wisconsin-Superior,32300.0
University of Wisconsin-Madison,44400.0
University of Wisconsin-Milwaukee,37900.0
University of Wisconsin-Platteville,40600.0
University of Wisconsin-River Falls,36500.0
University of Wisconsin-Stevens Point,34900.0
University of Wyoming,40700.0
University of Guam,26100.0
American University of Puerto Rico,23100.0
American University of Puerto Rico,23100.0
Universidad Adventista de las Antillas,26300.0
Atlantic University College,21400.0
Bayamon Central University,20000.0
Columbia Centro Universitario-Caguas,22700.0
Carlos Albizu University-San Juan,29000.0
Caribbean University-Bayamon,20800.0
Caribbean University-Carolina,20800.0
Pontifical Catholic University of Puerto Rico-Arecibo,19300.0
Pontifical Catholic University of Puerto Rico-Ponce,19300.0
Universidad Metropolitana,19900.0
Inter American University of Puerto Rico-San German,23400.0
Inter American University of Puerto Rico-Aguadilla,23400.0
Inter American University of Puerto Rico-Arecibo,23400.0
Inter American University of Puerto Rico-Barranquitas,23400.0
Inter American University of Puerto Rico-Metro,23400.0
Inter American University of Puerto Rico-Ponce,23400.0
Inter American University of Puerto Rico-Fajardo,23400.0
Inter American University of Puerto Rico-Guayama,23400.0
Inter American University of Puerto Rico-Bayamon,23400.0
Inter American University of Puerto Rico-School of Law,23400.0
National University College-Bayamon,18600.0
University of Puerto Rico-Mayaguez,26300.0
University of Puerto Rico-Medical Sciences,26300.0
University of Puerto Rico-Rio Piedras,26300.0
Universidad Del Este,21000.0
Universidad del Sagrado Corazon,19300.0
Universidad Politecnica de Puerto Rico,24100.0
Pontifical Catholic University of Puerto Rico-Mayaguez,19300.0
Universidad Del Turabo,22900.0
University of the Virgin Islands,24900.0
Stanford University,78400.0
Purdue University-Main Campus,46000.0
Parker University,43200.0
EDP Univeristy of Puerto Rico Inc-San Juan,22200.0
Widener University-Delaware Campus,44300.0
St John's College,25000.0
Antioch University-Los Angeles,35800.0
Antioch University-Santa Barbara,35800.0
Antioch University-New England,35800.0
Antioch University-Seattle,35800.0
Antioch University-Midwest,35800.0
Mid-America Christian University,37000.0
ECPI University,38400.0
South University-Columbia,32500.0
Kaplan University-Davenport Campus,33200.0
Kaplan University-Cedar Falls Campus,34700.0
Bethel Seminary-San Diego,42000.0
Brandman University,47100.0
University of the District of Columbia-David A Clarke School of Law,34600.0
Caribbean University-Ponce,20800.0
Caribbean University-Vega Baja,20800.0
University of Advancing Technology,41700.0
California State University-San Marcos,43300.0
Argosy University-Hawaii,51600.0
Kaplan University-Des Moines Campus,34700.0
McNally Smith College of Music,27900.0
Hodges University,42900.0
Argosy University-Atlanta,51600.0
University of Phoenix-Online Campus,61600.0
University of Phoenix-San Diego Campus,61600.0
University of Washington-Bothell Campus,44900.0
University of Washington-Tacoma Campus,44900.0
Center for Advanced Legal Studies,33300.0
University of Phoenix-Utah Campus,61600.0
Baker College of Port Huron,29600.0
University of Phoenix-Puerto Rico Campus,61600.0
Everest University-South Orlando,27500.0
Colorado Technical University-Sioux Falls,39300.0
Widener University-Harrisburg Campus,44300.0
Baker College of Auburn Hills,29600.0
Baker College of Clinton Township,29600.0
Inter American University of Puerto Rico-School of Optometry,23400.0
Baker College of Cadillac,29600.0
University of Phoenix-Southern Arizona Campus,61600.0
University of Phoenix-Colorado Campus,61600.0
University of Phoenix-Albuquerque Campus,61600.0
University of Phoenix-Bay Area Campus,61600.0
Arizona State University-West,46300.0
Florida National University-Main Campus,25700.0
Roger Williams University School of Law,41300.0
California State University-Monterey Bay,40700.0
Baker College of Jackson,29600.0
Baker College Center for Graduate Studies,29600.0
Trine University-Regional/Non-Traditional Campuses,40800.0
New York College of Health Professions,36900.0
Argosy University-Washington DC,51600.0
University of Phoenix-Sacramento Valley Campus,61600.0
Everest University-Melbourne,27500.0
University of Phoenix-Hawaii Campus,61600.0
Virginia College-Birmingham,29600.0
Arizona State University-Polytechnic,46300.0
Argosy University-Schaumburg,51600.0
University of Phoenix-Louisiana Campus,61600.0
University of Phoenix-Detroit Campus,61600.0
Midwestern University-Glendale,94200.0
Embry-Riddle Aeronautical University-Worldwide,47300.0
Ottawa University-Milwaukee,44100.0
Argosy University-Tampa,51600.0
Colorado Technical University-Greenwood Village,39300.0
University of Phoenix-Western Washington Campus,61600.0
University of Phoenix-Central Florida Campus,61600.0
University of Phoenix-Oregon Campus,61600.0
LIU Hudson at Westchester,40300.0
American University of Health Sciences,35300.0
Santa Barbara Business College-Ventura,33900.0
Florida Gulf Coast University,44900.0
University of Phoenix-South Florida Campus,61600.0
University of Phoenix-North Florida Campus,61600.0
University of Phoenix-West Florida Campus,61600.0
University of Phoenix-Maryland Campus,61600.0
University of Phoenix-Oklahoma City Campus,61600.0
University of Phoenix-Tulsa Campus,61600.0
Argosy University-Phoenix,51600.0
Argosy University-Orange County,51600.0
University of Connecticut-Tri-Campus,46800.0
University of Connecticut-Avery Point,46800.0
University of Connecticut-Stamford,46800.0
Stevens-Henager College-Murray,33000.0
University of Phoenix-West Michigan Campus,61600.0
Stratford University,47300.0
American InterContinental University-Atlanta,45100.0
American InterContinental University-South Florida,45100.0
Argosy University-Seattle,51600.0
University of Phoenix-St Louis Campus,61600.0
University of Phoenix-Cleveland Campus,61600.0
Marlboro College-Graduate School,23200.0
University of Phoenix-Boston Campus,61600.0
University of Phoenix-Dallas Campus,61600.0
University of Phoenix-Houston Campus,61600.0
University of Phoenix-Milwaukee Campus,61600.0
University of Phoenix-Idaho Campus,61600.0
Oregon State University-Cascades Campus,40900.0
Southern University Law Center,26300.0
San Diego State University-Imperial Valley Campus,43700.0
University of Phoenix-Kansas City Campus,61600.0
University of Phoenix-Atlanta Campus,61600.0
University of Phoenix-Chicago Campus,61600.0
University of Phoenix-Nashville Campus,61600.0
Argosy University-Dallas,51600.0
Ottawa University-Jeffersonville,44100.0
University of Phoenix-Charlotte Campus,61600.0
University of Phoenix-Indianapolis Campus,61600.0
University of Phoenix-Columbus Georgia Campus,61600.0
University of Phoenix-Memphis Campus,61600.0
University of Phoenix-Little Rock Campus,61600.0
Baker College of Allen Park,29600.0
American InterContinental University-Houston,45100.0
University of California-Merced,48200.0
Central Methodist University-College of Graduate and Extended Studies,31100.0
University of Phoenix-Minneapolis St Paul Campus,61600.0
University of Phoenix-Louisville Campus,61600.0
University of Phoenix-Central Valley Campus,61600.0
University of Phoenix-San Antonio Campus,61600.0
University of Phoenix-Austin Campus,61600.0
University of Phoenix-Raleigh Campus,61600.0
Argosy University-Los Angeles,36100.0
University of Phoenix-Savannah Campus,61600.0
University of Phoenix-Northern Nevada Campus,61600.0
